ID;Pays;Institution;;Equipes;Titre;TypeCoop;Motcle1;Motcle2;Motcle3;Motcle4;Motcle5;Budget;Bailleurs;Debut;Fin;Nb Copublications;;Role;StatutGM;NumGM;Lien;Nbpartenaires;Resume
BIGPICTURE;Italie;AZIENDA OSPEDALIERA PER L EMERGENZA CANNIZZARO;Azienda Ospedaliera Per L Emergenza Cannizzaro;;Central Repository for Digital Pathology;Projet scientifique;pathology;artificial intelligence;data;;;32 319 825,00 ?;Commission EuropÇenne;01/02/2021;31/01/2027;;;;;;;;
BIGPICTURE;Pays-Bas;STICHTING KATHOLIEKE UNIVERSITEIT;Stichting Katholieke Universiteit;;Central Repository for Digital Pathology;Projet scientifique;pathology;artificial intelligence;data;;;32 319 825,00 ?;Commission EuropÇenne;01/02/2021;31/01/2027;;;coordinateur;;;;;
BIGPICTURE;Pays-Bas;UNIVERSITAIR MEDISCH CENTRUM UTRECHT;Universitair Medisch Centrum Utrecht;;Central Repository for Digital Pathology;Projet scientifique;pathology;artificial intelligence;data;;;32 319 825,00 ?;Commission EuropÇenne;01/02/2021;31/01/2027;;;;;;;;
BIGPICTURE;Pays-Bas;TECHNISCHE UNIVERSITEIT EINDHOVEN;Technische Universiteit Eindhoven;;Central Repository for Digital Pathology;Projet scientifique;pathology;artificial intelligence;data;;;32 319 825,00 ?;Commission EuropÇenne;01/02/2021;31/01/2027;;;;;;;;
BIGPICTURE;Pays-Bas;STICHTING HET NEDERLANDS KANKER INSTITUUT-ANTONI VAN LEEUWENHOEK ZIEKENHUIS;Stichting Het Nederlands Kanker Instituut-Antoni Van Leeuwenhoek Ziekenhuis;;Central Repository for Digital Pathology;Projet scientifique;pathology;artificial intelligence;data;;;32 319 825,00 ?;Commission EuropÇenne;01/02/2021;31/01/2027;;;;;;;;
BIGPICTURE;Pays-Bas;TTOPSTART BV;Ttopstart Bv;;Central Repository for Digital Pathology;Projet scientifique;pathology;artificial intelligence;data;;;32 319 825,00 ?;Commission EuropÇenne;01/02/2021;31/01/2027;;;;;;;;
BIGPICTURE;Pays-Bas;STICHTING LYGATURE;Stichting Lygature;;Central Repository for Digital Pathology;Projet scientifique;pathology;artificial intelligence;data;;;32 319 825,00 ?;Commission EuropÇenne;01/02/2021;31/01/2027;;;;;;;;
BIGPICTURE;Pays-Bas;PHIT BV;Phit Bv;;Central Repository for Digital Pathology;Projet scientifique;pathology;artificial intelligence;data;;;32 319 825,00 ?;Commission EuropÇenne;01/02/2021;31/01/2027;;;;;;;;
BIGPICTURE;Royaume-Uni;THE LEEDS TEACHING HOSPITALS NATIONAL HEALTH SERVICE TRUST;The Leeds Teaching Hospitals National Health Service Trust;;Central Repository for Digital Pathology;Projet scientifique;pathology;artificial intelligence;data;;;32 319 825,00 ?;Commission EuropÇenne;01/02/2021;31/01/2027;;;;;;;;
BIGPICTURE;Royaume-Uni;THE UNIVERSITY OF WARWICK;The University Of Warwick;;Central Repository for Digital Pathology;Projet scientifique;pathology;artificial intelligence;data;;;32 319 825,00 ?;Commission EuropÇenne;01/02/2021;31/01/2027;;;;;;;;
BIGPICTURE;Royaume-Uni;PFIZER LIMITED;Pfizer Limited;;Central Repository for Digital Pathology;Projet scientifique;pathology;artificial intelligence;data;;;32 319 825,00 ?;Commission EuropÇenne;01/02/2021;31/01/2027;;;;;;;;
BIGPICTURE;Suäde;LINKOPINGS UNIVERSITET;Linkopings Universitet;;Central Repository for Digital Pathology;Projet scientifique;pathology;artificial intelligence;data;;;32 319 825,00 ?;Commission EuropÇenne;01/02/2021;31/01/2027;;;;;;;;
BIGPICTURE;Suäde;UPPSALA UNIVERSITET;Uppsala Universitet;;Central Repository for Digital Pathology;Projet scientifique;pathology;artificial intelligence;data;;;32 319 825,00 ?;Commission EuropÇenne;01/02/2021;31/01/2027;;;;;;;;
BIGPICTURE;Suäde;OSTERGOTLANDS LANS LANDSTING;Ostergotlands Lans Landsting;;Central Repository for Digital Pathology;Projet scientifique;pathology;artificial intelligence;data;;;32 319 825,00 ?;Commission EuropÇenne;01/02/2021;31/01/2027;;;;;;;;
BIGPICTURE;Suäde;SECTRA AB;Sectra Ab;;Central Repository for Digital Pathology;Projet scientifique;pathology;artificial intelligence;data;;;32 319 825,00 ?;Commission EuropÇenne;01/02/2021;31/01/2027;;;;;;;;
BIGPICTURE;Suisse;HAUTE ECOLE SPECIALISEE DE SUISSE OCCIDENTALE;Haute Ecole Specialisee De Suisse Occidentale;;Central Repository for Digital Pathology;Projet scientifique;pathology;artificial intelligence;data;;;32 319 825,00 ?;Commission EuropÇenne;01/02/2021;31/01/2027;;;;;;;;
BIGPICTURE;Suisse;NOVARTIS PHARMA AG;Novartis Pharma Ag;;Central Repository for Digital Pathology;Projet scientifique;pathology;artificial intelligence;data;;;32 319 825,00 ?;Commission EuropÇenne;01/02/2021;31/01/2027;;;;;;;;
BIGPICTURE;Suisse;F. HOFFMANN-LA ROCHE AG;F. Hoffmann-La Roche Ag;;Central Repository for Digital Pathology;Projet scientifique;pathology;artificial intelligence;data;;;32 319 825,00 ?;Commission EuropÇenne;01/02/2021;31/01/2027;;;;;;;;
APPRISE-1;Australie;Peter Doherty Institute for Infection and Immunity;Peter Doherty Institute For Infection And Immunity;;Collaboration sur l'ÇpidÇmiologie et la recherche clinique visant Ö faciliter la formation professionnelle et Ö dÇvelopper puis Ö mettre en ?uvre la recherche clinique en contexte ÇpidÇmique (APPRISE?REACTING workshop);;;;;;;;;;;;;;;;;;
APPRISE-1;Cambodge;Institut Pasteur du Cambodge ;Institut Pasteur Du Cambodge ;;Collaboration sur l'ÇpidÇmiologie et la recherche clinique visant Ö faciliter la formation professionnelle et Ö dÇvelopper puis Ö mettre en ?uvre la recherche clinique en contexte ÇpidÇmique (APPRISE?REACTING workshop);;;;;;;;;;;;;;;;;;
CANDY;Allemagne;UNIVERSITAET ULM;Universitaet Ulm;;Comorbid Analysis of Neurodevelopmental Disorders and Epilepsy;Projet scientifique;neurology;microbiome;epilepsy;;;6 000 000,00 ?;Commission EuropÇenne;01/01/2020;31/12/2024;;;;;;;;
CANDY;Allemagne;ARTTIC INNOVATION GMBH;Arttic Innovation Gmbh;;Comorbid Analysis of Neurodevelopmental Disorders and Epilepsy;Projet scientifique;neurology;microbiome;epilepsy;;;6 000 000,00 ?;Commission EuropÇenne;01/01/2020;31/12/2024;;;;;;;;
CANDY;Belgique;UNIVERSITEIT GENT;Universiteit Gent;;Comorbid Analysis of Neurodevelopmental Disorders and Epilepsy;Projet scientifique;neurology;microbiome;epilepsy;;;6 000 000,00 ?;Commission EuropÇenne;01/01/2020;31/12/2024;;;;;;;;
CANDY;Belgique;AUTISME-EUROPE AISBL;Autisme-Europe Aisbl;;Comorbid Analysis of Neurodevelopmental Disorders and Epilepsy;Projet scientifique;neurology;microbiome;epilepsy;;;6 000 000,00 ?;Commission EuropÇenne;01/01/2020;31/12/2024;;;;;;;;
CANDY;France;INSTITUT PASTEUR;Institut Pasteur;;Comorbid Analysis of Neurodevelopmental Disorders and Epilepsy;Projet scientifique;neurology;microbiome;epilepsy;;;6 000 000,00 ?;Commission EuropÇenne;01/01/2020;31/12/2024;;;;;;;;
CANDY;France;ASSISTANCE PUBLIQUE HOPITAUX DE PARIS;Assistance Publique Hopitaux De Paris;;Comorbid Analysis of Neurodevelopmental Disorders and Epilepsy;Projet scientifique;neurology;microbiome;epilepsy;;;6 000 000,00 ?;Commission EuropÇenne;01/01/2020;31/12/2024;;;;;;;;
CANDY;France;INSTITUT NATIONAL DE LA SANTE ET DE LA RECHERCHE MEDICALE;Institut National De La Sante Et De La Recherche Medicale;;Comorbid Analysis of Neurodevelopmental Disorders and Epilepsy;Projet scientifique;neurology;microbiome;epilepsy;;;6 000 000,00 ?;Commission EuropÇenne;01/01/2020;31/12/2024;;;;;;;;
CANDY;France;COMMISSARIAT A L ENERGIE ATOMIQUE ET AUX ENERGIES ALTERNATIVES;Commissariat A L Energie Atomique Et Aux Energies Alternatives;;Comorbid Analysis of Neurodevelopmental Disorders and Epilepsy;Projet scientifique;neurology;microbiome;epilepsy;;;6 000 000,00 ?;Commission EuropÇenne;01/01/2020;31/12/2024;;;;;;;;
CANDY;France;ARTTIC;Arttic;;Comorbid Analysis of Neurodevelopmental Disorders and Epilepsy;Projet scientifique;neurology;microbiome;epilepsy;;;6 000 000,00 ?;Commission EuropÇenne;01/01/2020;31/12/2024;;;;;;;;
CANDY;Pays-Bas;STICHTING KATHOLIEKE UNIVERSITEIT;Stichting Katholieke Universiteit;;Comorbid Analysis of Neurodevelopmental Disorders and Epilepsy;Projet scientifique;neurology;microbiome;epilepsy;;;6 000 000,00 ?;Commission EuropÇenne;01/01/2020;31/12/2024;;;coordinateur;;;;;
CANDY;Pays-Bas;RIJKSUNIVERSITEIT GRONINGEN;Rijksuniversiteit Groningen;;Comorbid Analysis of Neurodevelopmental Disorders and Epilepsy;Projet scientifique;neurology;microbiome;epilepsy;;;6 000 000,00 ?;Commission EuropÇenne;01/01/2020;31/12/2024;;;;;;;;
CANDY;Pays-Bas;NOLDUS INFORMATION TECHNOLOGY BV;Noldus Information Technology Bv;;Comorbid Analysis of Neurodevelopmental Disorders and Epilepsy;Projet scientifique;neurology;microbiome;epilepsy;;;6 000 000,00 ?;Commission EuropÇenne;01/01/2020;31/12/2024;;;;;;;;
CANDY;Royaume-Uni;KING'S COLLEGE LONDON;King'S College London;;Comorbid Analysis of Neurodevelopmental Disorders and Epilepsy;Projet scientifique;neurology;microbiome;epilepsy;;;6 000 000,00 ?;Commission EuropÇenne;01/01/2020;31/12/2024;;;;;;;;
CANDY;Royaume-Uni;ADD INFORMATION SERVICES;Add Information Services;;Comorbid Analysis of Neurodevelopmental Disorders and Epilepsy;Projet scientifique;neurology;microbiome;epilepsy;;;6 000 000,00 ?;Commission EuropÇenne;01/01/2020;31/12/2024;;;;;;;;
CANDY;Royaume-Uni;BIRKBECK COLLEGE - UNIVERSITY OF LONDON;Birkbeck College - University Of London;;Comorbid Analysis of Neurodevelopmental Disorders and Epilepsy;Projet scientifique;neurology;microbiome;epilepsy;;;6 000 000,00 ?;Commission EuropÇenne;01/01/2020;31/12/2024;;;;;;;;
CANDY;Suäde;KAROLINSKA INSTITUTET;Karolinska Institutet;;Comorbid Analysis of Neurodevelopmental Disorders and Epilepsy;Projet scientifique;neurology;microbiome;epilepsy;;;6 000 000,00 ?;Commission EuropÇenne;01/01/2020;31/12/2024;;;;;;;;
CANDY;Suisse;UNIVERSITAT BASEL;Universitat Basel;;Comorbid Analysis of Neurodevelopmental Disorders and Epilepsy;Projet scientifique;neurology;microbiome;epilepsy;;;6 000 000,00 ?;Commission EuropÇenne;01/01/2020;31/12/2024;;;;;;http://cordis.europa.eu/project/id/777394;;
COSYN;Allemagne;MAX-PLANCK-GESELLSCHAFT ZUR FORDERUNG DER WISSENSCHAFTEN EV;Max-Planck-Gesellschaft Zur Forderung Der Wissenschaften Ev;;Comorbidity and Synapse Biology in Clinically Overlapping Psychiatric Disorders;Projet scientifique;intellectual disability;autism;schizophrenia;therapy;;5 925 000,00 ?;Commission EuropÇenne;01/01/2016;31/12/2020;;;;;;;;
COSYN;Allemagne;UNIVERSITATSKLINIKUM BONN;Universitatsklinikum Bonn;;Comorbidity and Synapse Biology in Clinically Overlapping Psychiatric Disorders;Projet scientifique;intellectual disability;autism;schizophrenia;therapy;;5 925 000,00 ?;Commission EuropÇenne;01/01/2016;31/12/2020;;;;;;;;
COSYN;Allemagne;CEGAT GMBH;Cegat Gmbh;;Comorbidity and Synapse Biology in Clinically Overlapping Psychiatric Disorders;Projet scientifique;intellectual disability;autism;schizophrenia;therapy;;5 925 000,00 ?;Commission EuropÇenne;01/01/2016;31/12/2020;;;;;;;;
COSYN;Allemagne;LIFE AND BRAIN GMBH;Life And Brain Gmbh;;Comorbidity and Synapse Biology in Clinically Overlapping Psychiatric Disorders;Projet scientifique;intellectual disability;autism;schizophrenia;therapy;;5 925 000,00 ?;Commission EuropÇenne;01/01/2016;31/12/2020;;;;;;;;
COSYN;Danemark;REGION HOVEDSTADEN;Region Hovedstaden;;Comorbidity and Synapse Biology in Clinically Overlapping Psychiatric Disorders;Projet scientifique;intellectual disability;autism;schizophrenia;therapy;;5 925 000,00 ?;Commission EuropÇenne;01/01/2016;31/12/2020;;;;;;;;
COSYN;Danemark;H. LUNDBECK AS;H. Lundbeck As;;Comorbidity and Synapse Biology in Clinically Overlapping Psychiatric Disorders;Projet scientifique;intellectual disability;autism;schizophrenia;therapy;;5 925 000,00 ?;Commission EuropÇenne;01/01/2016;31/12/2020;;;;;;;;
COSYN;Finlande;HELSINGIN YLIOPISTO;Helsingin Yliopisto;;Comorbidity and Synapse Biology in Clinically Overlapping Psychiatric Disorders;Projet scientifique;intellectual disability;autism;schizophrenia;therapy;;5 925 000,00 ?;Commission EuropÇenne;01/01/2016;31/12/2020;;;;;;;;
COSYN;France;INSTITUT PASTEUR;Institut Pasteur;GÇnÇtique humaine et fonctions cognitives;Comorbidity and Synapse Biology in Clinically Overlapping Psychiatric Disorders;Projet scientifique;intellectual disability;autism;schizophrenia;therapy;;5 925 000,00 ?;Commission EuropÇenne;01/01/2016;31/12/2020;;;;;;;;
COSYN;Pays-Bas;STICHTING VU;Stichting Vu;;Comorbidity and Synapse Biology in Clinically Overlapping Psychiatric Disorders;Projet scientifique;intellectual disability;autism;schizophrenia;therapy;;5 925 000,00 ?;Commission EuropÇenne;01/01/2016;31/12/2020;;;;;;;;
COSYN;Pays-Bas;SYNAPTOLOGICS BV;Synaptologics Bv;;Comorbidity and Synapse Biology in Clinically Overlapping Psychiatric Disorders;Projet scientifique;intellectual disability;autism;schizophrenia;therapy;;5 925 000,00 ?;Commission EuropÇenne;01/01/2016;31/12/2020;;;;;;;;
COSYN;Pays-Bas;VERENIGING SAMENWERKENDE OUDER- EN PATIENTENORGANISATIES;Vereniging Samenwerkende Ouder- En Patientenorganisaties;;Comorbidity and Synapse Biology in Clinically Overlapping Psychiatric Disorders;Projet scientifique;intellectual disability;autism;schizophrenia;therapy;;5 925 000,00 ?;Commission EuropÇenne;01/01/2016;31/12/2020;;;;;;;;
COSYN;Royaume-Uni;CARDIFF UNIVERSITY;Cardiff University;;Comorbidity and Synapse Biology in Clinically Overlapping Psychiatric Disorders;Projet scientifique;intellectual disability;autism;schizophrenia;therapy;;5 925 000,00 ?;Commission EuropÇenne;01/01/2016;31/12/2020;;;;;;;;
COSYN;Suäde;KAROLINSKA INSTITUTET;Karolinska Institutet;;Comorbidity and Synapse Biology in Clinically Overlapping Psychiatric Disorders;Projet scientifique;intellectual disability;autism;schizophrenia;therapy;;5 925 000,00 ?;Commission EuropÇenne;01/01/2016;31/12/2020;;;coordinateur;;;;;
COSYN;Suisse;F. HOFFMANN-LA ROCHE AG;F. Hoffmann-La Roche Ag;;Comorbidity and Synapse Biology in Clinically Overlapping Psychiatric Disorders;Projet scientifique;intellectual disability;autism;schizophrenia;therapy;;5 925 000,00 ?;Commission EuropÇenne;01/01/2016;31/12/2020;;;;;;A global alliance for Zika virus control and prevention | ZIKAlliance Project | H2020 | CORDIS | European Commission (europa.eu);54;
IGNITE;Allemagne;LUDWIG-MAXIMILIANS-UNIVERSITAET MUENCHEN;Ludwig-Maximilians-Universitaet Muenchen;;Comparative genomics of non-model invertebrates;Projet scientifique;invertebrate genomics;;;;;3 810 631,42 ?;Commission EuropÇenne;01/01/2018;30/06/2022;;;coordinateur;;;A global alliance for Zika virus control and prevention | ZIKAlliance Project | H2020 | CORDIS | European Commission (europa.eu);54;
IGNITE;Allemagne;EUROPEAN MOLECULAR BIOLOGY LABORATORY;European Molecular Biology Laboratory;;Comparative genomics of non-model invertebrates;Projet scientifique;invertebrate genomics;;;;;3 810 631,42 ?;Commission EuropÇenne;01/01/2018;30/06/2022;;;;;;;54;
IGNITE;Allemagne;HITS GGMBH;Hits Ggmbh;;Comparative genomics of non-model invertebrates;Projet scientifique;invertebrate genomics;;;;;3 810 631,42 ?;Commission EuropÇenne;01/01/2018;30/06/2022;;;;;;;54;
IGNITE;Allemagne;GENERALDIREKTION DER STAATLICHE NATURWISSENSCHAFTLICHEN SAMMLUNGEN BAYERNS;Generaldirektion Der Staatliche Naturwissenschaftlichen Sammlungen Bayerns;;Comparative genomics of non-model invertebrates;Projet scientifique;invertebrate genomics;;;;;3 810 631,42 ?;Commission EuropÇenne;01/01/2018;30/06/2022;;;;;;;54;
IGNITE;Allemagne;BAYERISCHE AKADEMIE DER WISSENSCHAFTEN;Bayerische Akademie Der Wissenschaften;;Comparative genomics of non-model invertebrates;Projet scientifique;invertebrate genomics;;;;;3 810 631,42 ?;Commission EuropÇenne;01/01/2018;30/06/2022;;;;;;;54;
IGNITE;Australie;Board of the Queensland Museum;Board Of The Queensland Museum;;Comparative genomics of non-model invertebrates;Projet scientifique;invertebrate genomics;;;;;3 810 631,42 ?;Commission EuropÇenne;01/01/2018;30/06/2022;;;;;;;54;
IGNITE;Belgique;UNIVERSITE LIBRE DE BRUXELLES;Universite Libre De Bruxelles;;Comparative genomics of non-model invertebrates;Projet scientifique;invertebrate genomics;;;;;3 810 631,42 ?;Commission EuropÇenne;01/01/2018;30/06/2022;;;;;;;54;
IGNITE;Belgique;Fourmy;Fourmy;;Comparative genomics of non-model invertebrates;Projet scientifique;invertebrate genomics;;;;;3 810 631,42 ?;Commission EuropÇenne;01/01/2018;30/06/2022;;;;;;;54;
IGNITE;Bulgarie;PENSOFT PUBLISHERS;Pensoft Publishers;;Comparative genomics of non-model invertebrates;Projet scientifique;invertebrate genomics;;;;;3 810 631,42 ?;Commission EuropÇenne;01/01/2018;30/06/2022;;;;;;;54;
IGNITE;Croatie;FACULTY OF SCIENCE UNIVERSITY OF ZAGREB;Faculty Of Science University Of Zagreb;;Comparative genomics of non-model invertebrates;Projet scientifique;invertebrate genomics;;;;;3 810 631,42 ?;Commission EuropÇenne;01/01/2018;30/06/2022;;;;;;;54;
IGNITE;France;INSTITUT NATIONAL DE RECHERCHE POUR L'AGRICULTURE, L'ALIMENTATION ET L'ENVIRONNEMENT;Institut National De Recherche Pour L'Agriculture, L'Alimentation Et L'Environnement;;Comparative genomics of non-model invertebrates;Projet scientifique;invertebrate genomics;;;;;3 810 631,42 ?;Commission EuropÇenne;01/01/2018;30/06/2022;;;;;;;54;
IGNITE;France;INSTITUT NATIONAL DE RECHERCHE EN INFORMATIQUE ET AUTOMATIQUE;Institut National De Recherche En Informatique Et Automatique;;Comparative genomics of non-model invertebrates;Projet scientifique;invertebrate genomics;;;;;3 810 631,42 ?;Commission EuropÇenne;01/01/2018;30/06/2022;;;;;;;54;
IGNITE;France;INSTITUT PASTEUR;Institut Pasteur;;Comparative genomics of non-model invertebrates;Projet scientifique;invertebrate genomics;;;;;3 810 631,42 ?;Commission EuropÇenne;01/01/2018;30/06/2022;;;;;;;54;
IGNITE;Irlande;NATIONAL UNIVERSITY OF IRELAND GALWAY;National University Of Ireland Galway;;Comparative genomics of non-model invertebrates;Projet scientifique;invertebrate genomics;;;;;3 810 631,42 ?;Commission EuropÇenne;01/01/2018;30/06/2022;;;;;;;54;
IGNITE;Norväge;UNIVERSITETET I BERGEN;Universitetet I Bergen;;Comparative genomics of non-model invertebrates;Projet scientifique;invertebrate genomics;;;;;3 810 631,42 ?;Commission EuropÇenne;01/01/2018;30/06/2022;;;;;;;54;
IGNITE;Portugal;CENTRO INTERDISCIPLINAR DE INVESTIGACAO MARINHA E AMBIENTAL;Centro Interdisciplinar De Investigacao Marinha E Ambiental;;Comparative genomics of non-model invertebrates;Projet scientifique;invertebrate genomics;;;;;3 810 631,42 ?;Commission EuropÇenne;01/01/2018;30/06/2022;;;;;;;54;
IGNITE;Royaume-Uni;UNIVERSITY OF BRISTOL;University Of Bristol;;Comparative genomics of non-model invertebrates;Projet scientifique;invertebrate genomics;;;;;3 810 631,42 ?;Commission EuropÇenne;01/01/2018;30/06/2022;;;;;;;54;
IGNITE;Royaume-Uni;UNIVERSITY COLLEGE LONDON;University College London;;Comparative genomics of non-model invertebrates;Projet scientifique;invertebrate genomics;;;;;3 810 631,42 ?;Commission EuropÇenne;01/01/2018;30/06/2022;;;;;;;54;
HERCULES;Finlande;HELSINGIN YLIOPISTO;Helsingin Yliopisto;;Comprehensive characterization and effective combinatorial targeting of high-grade serous ovarian cancer via single-cell analysis;Projet scientifique;ovarian cancer;drug resistance;data analysis;;;5 994 868,75 ?;Commission EuropÇenne;01/01/2016;30/06/2021;;;coordinateur;;;;54;
